GEOID,locality,estimate,moe,total_pop,percent,year,label
51540,"Charlottesville city, Virginia",40910,517,46289,88.38,2022,"U.S. citizen, born in the United States"
51540,"Charlottesville city, Virginia",82,77,46289,0.18,2022,"U.S. citizen, born in Puerto Rico or U.S. Island Areas"
51540,"Charlottesville city, Virginia",676,205,46289,1.46,2022,"U.S. citizen, born abroad of American parent(s)"
51540,"Charlottesville city, Virginia",1847,305,46289,3.99,2022,U.S. citizen by naturalization
51540,"Charlottesville city, Virginia",2774,498,46289,5.99,2022,Not a U.S. citizen
