GEOID,tract,locality,race,group_total,group_total_moe,edu_level,estimate,percent,year,county,locality_num,tract_num,tractnames
51003010201,Census Tract 102.01,Albemarle County,White,3015,467,bachelors_up,1798,59.64,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,White_non_hisp,2997,477,less_than_hs,76,2.54,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,White_non_hisp,2997,477,hs_only,1141,38.07,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,White_non_hisp,2997,477,bachelors_up,1780,59.39,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Black,370,149,less_than_hs,0,0,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Black,370,149,hs_only,270,72.97,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Black,370,149,bachelors_up,100,27.03,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Amer_Indian,1,3,less_than_hs,0,0,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Amer_Indian,1,3,hs_only,1,100,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Amer_Indian,1,3,bachelors_up,0,0,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Asian,266,136,less_than_hs,70,26.32,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Asian,266,136,hs_only,35,13.16,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Asian,266,136,bachelors_up,161,60.53,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,NHPI,0,19,less_than_hs,0,NA,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,NHPI,0,19,hs_only,0,NA,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,NHPI,0,19,bachelors_up,0,NA,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Other,227,148,less_than_hs,0,0,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Other,227,148,hs_only,159,70.04,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Other,227,148,bachelors_up,68,29.96,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Multi,372,189,less_than_hs,3,0.81,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Multi,372,189,hs_only,74,19.89,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Multi,372,189,bachelors_up,295,79.3,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Hispanic,325,168,less_than_hs,0,0,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Hispanic,325,168,hs_only,159,48.92,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010201,Census Tract 102.01,Albemarle County,Hispanic,325,168,bachelors_up,166,51.08,2023,Albemarle,003,010201,Charlottesville-Albemarle Airport
51003010202,Census Tract 102.02,Albemarle County,White,2074,245,less_than_hs,28,1.35,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,White,2074,245,hs_only,539,25.99,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,White,2074,245,bachelors_up,1507,72.66,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,White_non_hisp,2074,245,less_than_hs,28,1.35,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,White_non_hisp,2074,245,hs_only,539,25.99,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,White_non_hisp,2074,245,bachelors_up,1507,72.66,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Black,40,48,less_than_hs,0,0,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Black,40,48,hs_only,30,75,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Black,40,48,bachelors_up,10,25,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Amer_Indian,0,13,less_than_hs,0,NA,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Amer_Indian,0,13,hs_only,0,NA,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Amer_Indian,0,13,bachelors_up,0,NA,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Asian,78,65,less_than_hs,0,0,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Asian,78,65,hs_only,0,0,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Asian,78,65,bachelors_up,78,100,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,NHPI,0,13,less_than_hs,0,NA,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,NHPI,0,13,hs_only,0,NA,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,NHPI,0,13,bachelors_up,0,NA,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Other,15,24,less_than_hs,0,0,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Other,15,24,hs_only,0,0,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Other,15,24,bachelors_up,15,100,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Multi,123,109,less_than_hs,0,0,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Multi,123,109,hs_only,61,49.59,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Multi,123,109,bachelors_up,62,50.41,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Hispanic,84,101,less_than_hs,0,0,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Hispanic,84,101,hs_only,33,39.29,2023,Albemarle,003,010202,Earlysville
51003010202,Census Tract 102.02,Albemarle County,Hispanic,84,101,bachelors_up,51,60.71,2023,Albemarle,003,010202,Earlysville
51003010301,Census Tract 103.01,Albemarle County,White,1060,274,less_than_hs,29,2.74,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,White,1060,274,hs_only,483,45.57,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,White,1060,274,bachelors_up,548,51.7,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,White_non_hisp,1060,274,less_than_hs,29,2.74,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,White_non_hisp,1060,274,hs_only,483,45.57,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,White_non_hisp,1060,274,bachelors_up,548,51.7,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Black,189,112,less_than_hs,0,0,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Black,189,112,hs_only,45,23.81,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Black,189,112,bachelors_up,144,76.19,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Amer_Indian,0,13,less_than_hs,0,NA,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Amer_Indian,0,13,hs_only,0,NA,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Amer_Indian,0,13,bachelors_up,0,NA,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Asian,88,90,less_than_hs,0,0,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Asian,88,90,hs_only,10,11.36,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Asian,88,90,bachelors_up,78,88.64,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,NHPI,0,13,less_than_hs,0,NA,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,NHPI,0,13,hs_only,0,NA,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,NHPI,0,13,bachelors_up,0,NA,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Other,27,35,less_than_hs,8,29.63,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Other,27,35,hs_only,0,0,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Other,27,35,bachelors_up,19,70.37,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Multi,87,70,less_than_hs,0,0,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Multi,87,70,hs_only,31,35.63,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Multi,87,70,bachelors_up,56,64.37,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Hispanic,50,40,less_than_hs,8,16,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Hispanic,50,40,hs_only,23,46,2023,Albemarle,003,010301,Berkmar Drive
51003010301,Census Tract 103.01,Albemarle County,Hispanic,50,40,bachelors_up,19,38,2023,Albemarle,003,010301,Berkmar Drive
51003010302,Census Tract 103.02,Albemarle County,White,702,113,less_than_hs,34,4.84,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,White,702,113,hs_only,137,19.52,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,White,702,113,bachelors_up,531,75.64,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,White_non_hisp,678,100,less_than_hs,34,5.01,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,White_non_hisp,678,100,hs_only,113,16.67,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,White_non_hisp,678,100,bachelors_up,531,78.32,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Black,101,98,less_than_hs,0,0,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Black,101,98,hs_only,99,98.02,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Black,101,98,bachelors_up,2,1.98,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Amer_Indian,0,13,less_than_hs,0,NA,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Amer_Indian,0,13,hs_only,0,NA,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Amer_Indian,0,13,bachelors_up,0,NA,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Asian,81,83,less_than_hs,0,0,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Asian,81,83,hs_only,0,0,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Asian,81,83,bachelors_up,81,100,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,NHPI,0,13,less_than_hs,0,NA,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,NHPI,0,13,hs_only,0,NA,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,NHPI,0,13,bachelors_up,0,NA,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Other,0,13,less_than_hs,0,NA,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Other,0,13,hs_only,0,NA,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Other,0,13,bachelors_up,0,NA,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Multi,38,48,less_than_hs,0,0,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Multi,38,48,hs_only,0,0,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Multi,38,48,bachelors_up,38,100,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Hispanic,27,40,less_than_hs,0,0,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Hispanic,27,40,hs_only,24,88.89,2023,Albemarle,003,010302,Polo Grounds Road
51003010302,Census Tract 103.02,Albemarle County,Hispanic,27,40,bachelors_up,3,11.11,2023,Albemarle,003,010302,Polo Grounds Road
51003010303,Census Tract 103.03,Albemarle County,White,3406,422,less_than_hs,48,1.41,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,White,3406,422,hs_only,1610,47.27,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,White,3406,422,bachelors_up,1748,51.32,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,White_non_hisp,3319,399,less_than_hs,48,1.45,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,White_non_hisp,3319,399,hs_only,1590,47.91,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,White_non_hisp,3319,399,bachelors_up,1681,50.65,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Black,145,99,less_than_hs,33,22.76,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Black,145,99,hs_only,49,33.79,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Black,145,99,bachelors_up,63,43.45,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Amer_Indian,0,19,less_than_hs,0,NA,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Amer_Indian,0,19,hs_only,0,NA,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Amer_Indian,0,19,bachelors_up,0,NA,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Asian,208,123,less_than_hs,0,0,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Asian,208,123,hs_only,102,49.04,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Asian,208,123,bachelors_up,106,50.96,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,NHPI,0,19,less_than_hs,0,NA,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,NHPI,0,19,hs_only,0,NA,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,NHPI,0,19,bachelors_up,0,NA,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Other,0,19,less_than_hs,0,NA,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Other,0,19,hs_only,0,NA,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Other,0,19,bachelors_up,0,NA,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Multi,214,113,less_than_hs,25,11.68,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Multi,214,113,hs_only,66,30.84,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Multi,214,113,bachelors_up,123,57.48,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Hispanic,148,116,less_than_hs,0,0,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Hispanic,148,116,hs_only,54,36.49,2023,Albemarle,003,010303,Hollymead
51003010303,Census Tract 103.03,Albemarle County,Hispanic,148,116,bachelors_up,94,63.51,2023,Albemarle,003,010303,Hollymead
51003010401,Census Tract 104.01,Albemarle County,White,3004,515,less_than_hs,300,9.99,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,White,3004,515,hs_only,950,31.62,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,White,3004,515,bachelors_up,1754,58.39,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,White_non_hisp,2927,512,less_than_hs,300,10.25,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,White_non_hisp,2927,512,hs_only,950,32.46,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,White_non_hisp,2927,512,bachelors_up,1677,57.29,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Black,468,212,less_than_hs,54,11.54,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Black,468,212,hs_only,289,61.75,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Black,468,212,bachelors_up,125,26.71,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Amer_Indian,0,13,less_than_hs,0,NA,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Amer_Indian,0,13,hs_only,0,NA,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Amer_Indian,0,13,bachelors_up,0,NA,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Asian,0,13,less_than_hs,0,NA,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Asian,0,13,hs_only,0,NA,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Asian,0,13,bachelors_up,0,NA,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,NHPI,0,13,less_than_hs,0,NA,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,NHPI,0,13,hs_only,0,NA,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,NHPI,0,13,bachelors_up,0,NA,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Other,128,179,less_than_hs,0,0,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Other,128,179,hs_only,122,95.31,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Other,128,179,bachelors_up,6,4.69,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Multi,57,50,less_than_hs,0,0,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Multi,57,50,hs_only,30,52.63,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Multi,57,50,bachelors_up,27,47.37,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Hispanic,201,208,less_than_hs,0,0,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Hispanic,201,208,hs_only,114,56.72,2023,Albemarle,003,010401,Stony Point-Keswick
51003010401,Census Tract 104.01,Albemarle County,Hispanic,201,208,bachelors_up,87,43.28,2023,Albemarle,003,010401,Stony Point-Keswick
51003010402,Census Tract 104.02,Albemarle County,White,2389,220,less_than_hs,67,2.8,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,White,2389,220,hs_only,639,26.75,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,White,2389,220,bachelors_up,1683,70.45,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,White_non_hisp,2389,220,less_than_hs,67,2.8,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,White_non_hisp,2389,220,hs_only,639,26.75,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,White_non_hisp,2389,220,bachelors_up,1683,70.45,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,Black,144,93,less_than_hs,20,13.89,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,Black,144,93,hs_only,23,15.97,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,Black,144,93,bachelors_up,101,70.14,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,Amer_Indian,3,6,less_than_hs,0,0,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,Amer_Indian,3,6,hs_only,3,100,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,Amer_Indian,3,6,bachelors_up,0,0,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,Asian,36,41,less_than_hs,0,0,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,Asian,36,41,hs_only,12,33.33,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,Asian,36,41,bachelors_up,24,66.67,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,NHPI,0,13,less_than_hs,0,NA,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,NHPI,0,13,hs_only,0,NA,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,NHPI,0,13,bachelors_up,0,NA,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,Other,3,6,less_than_hs,0,0,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,Other,3,6,hs_only,3,100,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,Other,3,6,bachelors_up,0,0,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,Multi,40,35,less_than_hs,0,0,2023,Albemarle,003,010402,Village of Rivanna
51003010402,Census Tract 104.02,Albemarle County,Multi,40,35,hs_only,7,17.5,2023,Albemarle,003,010402,Village of Rivanna
